make,model,year,overall_rating,frontal_crash,side_crash,rollover,safety_concern
Jeep,Wagoneer L SUV RWD,2023,4.3,5,5,3,False
Jeep,Wagoneer L SUV 4WD,2023,4.3,5,5,3,False
Jeep,Grand Cherokee SUV 2WD Later Release,2014,4.3,5,5,3,False
Jeep,Grand Cherokee SUV 2WD,2013,4.0,4,5,3,False
Jeep,Grand Cherokee SUV 4WD,2013,4.3,4,5,4,False
Jeep,Grand Cherokee SUV 2WD,2015,4.3,5,5,3,False
Jeep,Grand Cherokee SUV 2WD Early Release,2014,4.0,4,5,3,False
Jeep,Grand Cherokee SUV 4WD Early Release,2014,4.3,4,5,4,False
Jeep,Grand Cherokee SUV 2WD,2016,4.3,5,5,3,False
Jeep,Grand Cherokee SUV 2WD,2017,4.3,5,5,3,False
Jeep,Grand Cherokee SUV 4WD,2018,4.3,4,5,4,False
Jeep,Grand Cherokee SUV 2WD,2018,4.0,4,5,3,False
Jeep,Grand Cherokee SUV 2WD,2020,4.0,4,5,3,False
Jeep,Grand Cherokee SUV 2WD,2019,4.0,4,5,3,False
Jeep,Grand Cherokee SUV 2WD,2021,4.0,4,5,3,False
Jeep,Wagoneer L SUV 4WD,2024,4.3,5,5,3,False
Jeep,Wagoneer SUV RWD,2024,4.3,5,5,3,False
Jeep,Wagoneer SUV 4WD,2024,4.3,5,5,3,False
Jeep,Wagoneer L SUV RWD,2024,4.3,5,5,3,False
Jeep,Cherokee SUV AWD,2023,4.3,4,5,4,False
Jeep,Renegade SUV AWD,2023,3.7,4,4,3,False
Jeep,Grand Cherokee SUV 2WD,2012,4.0,4,5,3,False
Jeep,Grand Cherokee SUV 4WD,2012,4.3,4,5,4,False
Jeep,Liberty SUV 2WD,2012,2.7,2,2,4,True
Jeep,Liberty SUV 4WD,2012,2.7,2,2,4,True
Jeep,Compass SUV 2WD,2013,3.7,3,4,4,False
Jeep,Compass SUV 4WD,2013,3.7,3,4,4,False
Kia,Optima 4 DR FWD,2011,5.0,5,5,5,False
Kia,Optima 4 DR FWD,2012,5.0,5,5,5,False
Kia,Optima Hybrid 4 DR FWD,2012,5.0,5,5,5,False
Kia,Sportage SUV AWD,2012,4.7,5,5,4,False
Kia,Optima 4 DR FWD,2013,5.0,5,5,5,False
Kia,Optima Hybrid 4 DR FWD,2013,5.0,5,5,5,False
Kia,Sportage SUV AWD,2013,4.7,5,5,4,False
Kia,Optima Hybrid 4 DR FWD,2015,5.0,5,5,5,False
Kia,Sportage SUV AWD,2016,4.7,5,5,4,False
Kia,Optima 4 DR FWD,2015,5.0,5,5,5,False
Kia,Sportage SUV AWD,2015,4.7,5,5,4,False
Kia,Forte 4 DR FWD,2016,4.3,4,5,4,False
Kia,Forte 4 DR FWD,2015,4.3,4,5,4,False
Kia,Sorento SUV FWD,2016,4.7,5,5,4,False
Kia,Sorento SUV AWD,2016,4.7,5,5,4,False
Kia,Sedona VAN FWD,2015,4.7,5,5,4,False
Kia,Soul SUV FWD,2016,4.7,5,5,4,False
Kia,Optima Hybrid 4 DR FWD,2016,5.0,5,5,5,False
Kia,Sorento SUV FWD,2015,4.7,5,5,4,False
Kia,Sorento SUV AWD,2015,4.7,5,5,4,False
Kia,Sedona VAN FWD,2016,4.7,5,5,4,False
Kia,Soul SUV FWD,2014,4.7,5,5,4,False
Kia,Sorento SUV FWD,2014,4.7,5,5,4,False
Kia,Sorento SUV AWD,2014,4.7,5,5,4,False
Kia,Soul SUV FWD,2015,4.7,5,5,4,False
Kia,Sedona VAN FWD,2014,4.7,5,5,4,False
Kia,Sportage SUV AWD,2014,4.7,5,5,4,False
Kia,Optima Hybrid 4 DR FWD,2014,5.0,5,5,5,False
Kia,Optima 4 DR FWD,2014,5.0,5,5,5,False
Kia,Optima 4 DR FWD,2016,5.0,5,5,5,False
Kia,Sportage SUV AWD,2017,4.3,4,5,4,False
Kia,Sportage SUV FWD,2017,4.3,4,5,4,False
Kia,Forte 4 DR FWD,2017,4.3,4,5,4,False
Kia,Sorento SUV FWD,2017,4.7,5,5,4,False
Kia,Sorento SUV AWD,2017,4.7,5,5,4,False
Kia,Sedona VAN FWD,2017,4.7,5,5,4,False
Kia,Optima Hybrid 4 DR FWD,2017,5.0,5,5,5,False
Kia,Soul SUV FWD,2017,4.7,5,5,4,False
Kia,Optima 4 DR FWD,2017,5.0,5,5,5,False
Kia,Sportage SUV FWD,2018,4.3,4,5,4,False
Kia,Sportage SUV AWD,2018,4.3,4,5,4,False
Kia,Sorento SUV FWD,2018,4.7,5,5,4,False
Kia,Sorento SUV AWD,2018,4.7,5,5,4,False
Kia,Sedona VAN FWD,2018,4.7,5,5,4,False
Kia,Soul SUV FWD,2018,4.7,5,5,4,False
Kia,Optima 4 DR FWD,2018,5.0,5,5,5,False
Kia,Forte 4 DR FWD,2018,4.3,4,5,4,False
Kia,Optima Hybrid 4 DR FWD,2018,5.0,5,5,5,False
Kia,Optima Hybrid 4 DR FWD,2019,5.0,5,5,5,False
Kia,Optima 4 DR FWD,2019,5.0,5,5,5,False
Kia,Sportage SUV AWD,2019,4.3,4,5,4,False
Kia,Sportage SUV FWD,2019,4.3,4,5,4,False
Kia,Soul SUV FWD,2019,4.7,5,5,4,False
Kia,Sorento SUV AWD,2019,4.7,5,5,4,False
Kia,Sorento SUV FWD,2019,4.7,5,5,4,False
Kia,Sedona VAN FWD,2019,4.7,5,5,4,False
Kia,Sportage SUV AWD,2020,4.3,4,5,4,False
Kia,Sportage SUV FWD,2020,4.3,4,5,4,False
Kia,Optima Hybrid 4 DR FWD,2020,5.0,5,5,5,False
Kia,Sorento SUV FWD,2020,4.7,5,5,4,False
Kia,Optima 4 DR FWD,2020,5.0,5,5,5,False
Kia,Sedona VAN FWD,2020,4.7,5,5,4,False
Kia,Stinger 4 DR RWD,2020,4.7,4,5,5,False
Kia,Sorento SUV AWD,2020,4.7,5,5,4,False
Kia,Stinger 4 DR AWD,2020,4.7,4,5,5,False
Kia,TELLURIDE SUV AWD,2020,4.3,4,5,4,False
Kia,Telluride SUV AWD,2021,4.3,4,5,4,False
Kia,Stinger 4 DR AWD,2021,4.7,4,5,5,False
Kia,Telluride SUV FWD,2021,4.3,4,5,4,False
Kia,K5 4 DR FWD,2021,4.3,4,5,4,False
Kia,Stinger 4 DR RWD,2021,4.7,4,5,5,False
Kia,Sedona MV FWD,2021,4.7,5,5,4,False
Kia,TELLURIDE SUV FWD,2020,4.3,4,5,4,False
Kia,Niro Electric SUV FWD,2022,4.7,4,5,5,False
Kia,Sportage SUV FWD,2022,4.3,4,5,4,False
Kia,Sportage SUV AWD,2022,4.3,4,5,4,False
Kia,Sportage SUV FWD,2021,4.3,4,5,4,False
Kia,Sportage SUV AWD,2021,4.3,4,5,4,False
Kia,Stinger 4 DR RWD,2022,4.7,4,5,5,False
Kia,K5 4 DR FWD,2022,4.3,4,5,4,False
Kia,Telluride SUV FWD,2022,4.3,4,5,4,False
Kia,Stinger 4 DR AWD,2022,4.7,4,5,5,False
Kia,Telluride SUV AWD,2022,4.3,4,5,4,False
Kia,Sportage SUV AWD,2023,4.7,5,5,4,False
Kia,Stinger 4 DR RWD,2023,4.7,4,5,5,False
Kia,Stinger 4 DR AWD,2023,4.7,4,5,5,False
Kia,K5 4 DR FWD,2023,4.3,4,5,4,False
Kia,Telluride SUV FWD,2023,4.3,4,5,4,False
Kia,Telluride SUV AWD,2023,4.3,4,5,4,False
Kia,Niro SUV FWD,2023,4.3,4,5,4,False
Kia,EV6 SUV RWD,2023,5.0,5,5,5,False
Kia,EV6 SUV AWD,2023,5.0,5,5,5,False
Kia,Sportage HEV SUV AWD,2023,4.7,5,5,4,False
Kia,Telluride SUV FWD,2024,4.3,4,5,4,False
Kia,K5 4 DR FWD,2024,4.3,4,5,4,False
Kia,Niro SUV FWD,2024,4.3,4,5,4,False
Kia,EV6 SUV RWD,2024,5.0,5,5,5,False
Kia,EV6 SUV AWD,2024,5.0,5,5,5,False
Kia,Telluride SUV AWD,2024,4.3,4,5,4,False
Kia,K5 4 DR AWD,2023,4.3,4,5,4,False
Kia,K5 4 DR AWD,2024,4.3,4,5,4,False
Kia,Forte SW FWD,2011,4.0,4,4,4,True
Kia,Forte 4 DR FWD,2011,4.0,4,4,4,True
Kia,Sorento SUV FWD,2011,4.0,4,4,4,False
Kia,Soul SUV FWD,2011,4.3,4,5,4,False
Kia,Sorento SUV 4WD,2011,4.0,4,4,4,False
Kia,Rio 4 DR FWD,2012,4.3,4,4,5,True
Kia,Rio 5 HB FWD,2012,4.3,4,4,5,True
Kia,Forte 4 DR FWD,2012,4.0,4,4,4,True
Kia,Forte 5 HB FWD,2012,4.0,4,4,4,True
Kia,Soul SUV FWD,2012,4.3,4,5,4,False
Kia,Sportage SUV FWD,2012,4.7,5,5,4,False
Kia,Sorento SUV FWD,2012,4.3,4,5,4,False
Kia,Sorento SUV AWD,2012,4.3,4,5,4,False
Kia,Forte 4 DR FWD,2013,4.0,4,4,4,True
Kia,Sportage SUV FWD,2013,4.7,5,5,4,False
Kia,Soul SUV FWD,2013,4.3,4,5,4,False
Kia,Rio 5 HB FWD,2013,4.3,4,4,5,True
Kia,Sorento SUV FWD,2013,4.3,4,5,4,False
Kia,Sorento SUV AWD,2013,4.3,4,5,4,False
Kia,Rio 5 HB FWD,2015,4.3,4,4,5,True
Kia,Rio 4 DR FWD,2015,4.3,4,4,5,True
Kia,Rio 5 HB FWD,2016,4.3,4,4,5,True
Kia,Sportage SUV FWD,2016,4.7,5,5,4,False
Kia,Rio 4 DR FWD,2016,4.3,4,4,5,True
Kia,Sportage SUV FWD,2015,4.7,5,5,4,False
Kia,Forte 5 5 HB FWD,2013,4.0,4,4,4,True
Kia,Rio 4 DR FWD,2013,4.3,4,4,5,True
Kia,Forte 4 DR FWD,2014,4.0,3,5,4,False
Kia,Forte 5 HB FWD,2014,4.0,3,5,4,False
Kia,Sportage SUV FWD,2014,4.7,5,5,4,False
Kia,Rio 4 DR FWD,2014,4.3,4,4,5,True
Kia,Rio 5 HB FWD,2014,4.3,4,4,5,True
Kia,Rio 4 DR FWD,2017,4.3,4,4,5,True
Kia,Rio 5 HB FWD,2017,4.3,4,4,5,True
Kia,Niro Hybrid SUV FWD,2019,4.3,4,4,5,True
Kia,Forte 4 DR FWD,2019,4.3,4,4,5,True
Kia,Niro Hybrid SUV FWD,2020,4.3,4,4,5,True
Kia,SELTOS SUV AWD,2021,4.3,4,5,4,False
Kia,Soul SUV FWD,2021,4.3,4,5,4,False
Kia,SELTOS SUV FWD,2021,4.3,4,5,4,False
Kia,Soul SUV FWD,2020,4.3,4,5,4,False
Kia,Forte 4 DR FWD,2020,4.3,4,4,5,True
Kia,Sorento SUV FWD Later Release,2021,4.3,4,5,4,False
Kia,Sorento SUV AWD Later Release,2021,4.3,4,5,4,False
Kia,Niro Hybrid SUV FWD,2022,4.3,4,4,5,True
Kia,Sorento SUV FWD,2022,4.3,4,5,4,False
Kia,Sorento SUV AWD,2022,4.3,4,5,4,False
Kia,Forte 4 DR FWD,2021,4.3,4,4,5,True
Kia,Sorento SUV FWD Early Release,2021,4.3,4,5,4,False
Kia,Sorento Hybrid SUV FWD Early Release,2021,4.3,4,5,4,False
Kia,Sorento SUV AWD Early Release,2021,4.3,4,5,4,False
Kia,Sorento Hybrid SUV FWD Later Release,2021,4.3,4,5,4,False
Kia,Sorento Hybrid SUV AWD,2022,4.3,4,5,4,False
Kia,Sorento Hybrid SUV FWD,2022,4.3,4,5,4,False
Kia,Forte 4 DR FWD,2022,4.3,4,4,5,True
Kia,Soul SUV FWD,2022,4.3,4,5,4,False
Kia,Seltos SUV FWD,2022,4.3,4,5,4,False
Kia,Seltos SUV AWD,2022,4.3,4,5,4,False
Kia,Seltos SUV FWD,2023,4.3,4,5,4,False
Kia,Seltos SUV AWD,2023,4.3,4,5,4,False
Kia,Soul SUV FWD,2023,4.3,4,5,4,False
Kia,Forte 4 DR FWD,2023,4.3,4,4,5,True
Kia,Niro Hybrid SUV FWD,2021,4.3,4,4,5,True
Kia,Sorento SUV AWD,2023,4.3,4,5,4,False
Kia,Sorento HEV SUV FWD,2023,4.3,4,5,4,False
Kia,Sorento HEV SUV AWD,2023,4.3,4,5,4,False
Kia,Sorento SUV FWD,2023,4.3,4,5,4,False
Kia,Forte 4 DR FWD,2024,4.3,4,4,5,True
Kia,Soul SUV FWD,2024,4.3,4,5,4,False
Kia,Sorento Hybrid SUV FWD,2024,4.3,4,5,4,False
Kia,Sorento Hybrid SUV AWD,2024,4.3,4,5,4,False
Lexus,ES300H 4 DR FWD,2018,4.3,4,5,4,False
Lexus,RX450h SUV AWD,2013,4.3,4,5,4,False
Lexus,RX350 SUV AWD,2013,4.3,4,5,4,False
Lexus,RX450h SUV AWD,2015,4.3,4,5,4,False
Lexus,RX350 SUV AWD,2015,4.3,4,5,4,False
Lexus,ES300H 4 DR FWD,2015,4.7,5,5,4,False
Lexus,ES350 4 DR FWD,2015,4.7,5,5,4,False
Lexus,IS250 4 DR AWD,2015,4.7,4,5,5,False
Lexus,ES300H 4 DR FWD,2014,4.7,5,5,4,False
Lexus,ES350 4 DR FWD,2014,4.7,5,5,4,False
Lexus,RX350 SUV AWD,2014,4.3,4,5,4,False
Lexus,IS250 4 DR RWD,2015,4.7,4,5,5,False
Lexus,IS350 4 DR AWD,2015,4.7,4,5,5,False
Lexus,IS350 4 DR RWD,2015,4.7,4,5,5,False
Lexus,RX450h SUV AWD,2014,4.3,4,5,4,False
Lexus,ES300H 4 DR FWD,2013,4.7,5,5,4,False
Lexus,ES350 4 DR FWD,2013,4.7,5,5,4,False
Lexus,ES300H 4 DR FWD,2016,4.3,4,5,4,False
Lexus,ES350 4 DR FWD,2016,4.3,4,5,4,False
Lexus,IS200T 4 DR AWD,2016,4.7,4,5,5,False
Lexus,IS200T 4 DR RWD,2016,4.7,4,5,5,False
Lexus,IS300 4 DR AWD,2016,4.7,4,5,5,False
Lexus,IS300 4 DR RWD,2016,4.7,4,5,5,False
Lexus,IS350 4 DR AWD,2016,4.7,4,5,5,False
Lexus,IS350 4 DR RWD,2016,4.7,4,5,5,False
Lexus,NX200T SUV FWD,2016,4.3,4,5,4,False
Lexus,NX200T SUV AWD,2016,4.3,4,5,4,False
Lexus,NX300H SUV AWD,2016,4.3,4,5,4,False
Lexus,NX300H SUV FWD,2016,4.3,4,5,4,False
Lexus,NX200T SUV AWD,2015,4.3,4,5,4,False
Lexus,NX200T SUV FWD,2015,4.3,4,5,4,False
Lexus,NX300H SUV AWD,2015,4.3,4,5,4,False
Lexus,NX300H SUV FWD,2015,4.3,4,5,4,False
Lexus,IS350 4 DR RWD,2014,4.7,4,5,5,False
Lexus,IS350 4 DR AWD,2014,4.7,4,5,5,False
Lexus,IS250 4 DR RWD,2014,4.7,4,5,5,False
Lexus,IS250 4 DR AWD,2014,4.7,4,5,5,False
Lexus,ES300H 4 DR FWD,2017,4.3,4,5,4,False
Lexus,ES350 4 DR FWD,2017,4.3,4,5,4,False
Lexus,IS200T 4 DR RWD,2017,4.7,4,5,5,False
Lexus,IS300 4 DR AWD,2017,4.7,4,5,5,False
Lexus,IS350 4 DR RWD,2017,4.7,4,5,5,False
Lexus,IS350 4 DR AWD,2017,4.7,4,5,5,False
Lexus,RX350 SUV AWD,2017,4.3,4,5,4,False
Lexus,RX450h SUV AWD,2017,4.3,4,5,4,False
Lexus,NX200T SUV FWD,2017,4.3,4,5,4,False
Lexus,NX200T SUV AWD,2017,4.3,4,5,4,False
Lexus,NX300H SUV FWD,2017,4.3,4,5,4,False
Lexus,NX300H SUV AWD,2017,4.3,4,5,4,False
Lexus,ES350 4 DR FWD,2018,4.3,4,5,4,False
Lexus,IS350 4 DR AWD,2018,4.7,4,5,5,False
Lexus,IS350 4 DR RWD,2018,4.7,4,5,5,False
Lexus,IS300 4 DR RWD,2018,4.7,4,5,5,False
Lexus,IS300 4 DR AWD,2018,4.7,4,5,5,False
Lexus,RX350 SUV AWD,2018,4.3,4,5,4,False
Lexus,RX450h SUV AWD,2018,4.3,4,5,4,False
Lexus,NX300H SUV AWD,2018,4.3,4,5,4,False
Lexus,NX300 SUV FWD,2018,4.3,4,5,4,False
Lexus,NX300 SUV AWD,2018,4.3,4,5,4,False
Lexus,NX300 SUV AWD,2019,4.3,4,5,4,False
Lexus,NX300 SUV FWD,2019,4.3,4,5,4,False
Lexus,NX300H SUV AWD,2019,4.3,4,5,4,False
Lexus,RX350 SUV AWD,2019,4.3,4,5,4,False
Lexus,RX450h SUV AWD,2019,4.3,4,5,4,False
Lexus,IS300 4 DR RWD,2019,4.7,4,5,5,False
Lexus,IS300 4 DR AWD,2019,4.7,4,5,5,False
Lexus,IS350 4 DR AWD,2019,4.7,4,5,5,False
Lexus,IS350 4 DR RWD,2019,4.7,4,5,5,False
Lexus,UX 200 5 HB FWD,2019,4.3,4,5,4,False
Lexus,UX 250h 5 HB AWD,2019,4.3,4,5,4,False
Lexus,IS 300 4 DR AWD,2020,4.7,4,5,5,False
Lexus,IS 350 4 DR AWD,2020,4.7,4,5,5,False
Lexus,NX300 SUV AWD,2020,4.3,4,5,4,False
Lexus,NX300 SUV FWD,2020,4.3,4,5,4,False
Lexus,RX 350 SUV AWD,2020,4.3,4,5,4,False
Lexus,NX300H SUV AWD,2020,4.3,4,5,4,False
Lexus,ES 350 4 DR FWD,2020,4.3,4,5,4,False
Lexus,ES 300h 4 DR FWD,2020,4.3,4,5,4,False
Lexus,IS 300 4 DR RWD,2020,4.7,4,5,5,False
Lexus,IS 350 4 DR RWD,2020,4.7,4,5,5,False
Lexus,RX 450h SUV AWD,2020,4.3,4,5,4,False
Lexus,UX 200 5 HB FWD,2020,4.3,4,5,4,False
Lexus,UX 250h 5 HB AWD,2020,4.3,4,5,4,False
Lexus,ES 350 4 DR FWD,2019,4.3,4,5,4,False
Lexus,ES 300h 4 DR FWD,2019,4.3,4,5,4,False
Lexus,ES 250 4 DR AWD,2022,4.3,4,5,4,False
Lexus,ES 350 4 DR FWD,2022,4.3,4,5,4,False
Lexus,ES 300h 4 DR FWD,2022,4.3,4,5,4,False
Lexus,IS 300 4 DR RWD,2022,4.7,4,5,5,False
Lexus,IS 350 4 DR RWD,2022,4.7,4,5,5,False
Lexus,IS 500 4 DR RWD,2022,4.7,4,5,5,False
Lexus,UX 200 5 HB FWD,2022,4.3,4,5,4,False
Lexus,UX 250h 5 HB AWD,2022,4.3,4,5,4,False
Lexus,IS 300 4 DR AWD,2022,4.7,4,5,5,False
Lexus,IS 350 4 DR AWD,2022,4.7,4,5,5,False
Lexus,ES 250 4 DR AWD,2021,4.3,4,5,4,False
Lexus,ES 350 4 DR FWD,2021,4.3,4,5,4,False
Lexus,ES 300h 4 DR FWD,2021,4.3,4,5,4,False
Lexus,IS 300 4 DR RWD,2021,4.7,4,5,5,False
Lexus,IS 350 4 DR RWD,2021,4.7,4,5,5,False
Lexus,NX 300 SUV FWD,2021,4.3,4,5,4,False
Lexus,NX 300h SUV AWD,2021,4.3,4,5,4,False
Lexus,UX 200 5 HB FWD,2021,4.3,4,5,4,False
Lexus,UX 250h 5 HB AWD,2021,4.3,4,5,4,False
Lexus,IS 300 4 DR AWD,2021,4.7,4,5,5,False
Lexus,IS 350 4 DR AWD,2021,4.7,4,5,5,False
Lexus,RX 350 SUV AWD Early Release,2021,4.3,4,5,4,False
Lexus,NX 300 SUV AWD,2021,4.3,4,5,4,False
Lexus,ES 250 4 DR AWD,2023,4.3,4,5,4,False
Lexus,ES 350 4 DR FWD,2023,4.3,4,5,4,False
Lexus,ES 300h 4 DR FWD,2023,4.3,4,5,4,False
Lexus,IS 300 4 DR RWD,2023,4.7,4,5,5,False
Lexus,IS 300 4 DR AWD,2023,4.7,4,5,5,False
Lexus,IS 350 4 DR RWD,2023,4.7,4,5,5,False
Lexus,IS 350 4 DR AWD,2023,4.7,4,5,5,False
Lexus,IS 500 4 DR RWD,2023,4.7,4,5,5,False
Lexus,UX 250h 5 HB FWD,2023,4.3,4,5,4,False
Lexus,UX 250h 5 HB AWD,2023,4.3,4,5,4,False
Lexus,ES 300h 4 DR FWD,2024,4.3,4,5,4,False
Lexus,ES 350 4 DR FWD,2024,4.3,4,5,4,False
Lexus,IS 300 4 DR RWD,2024,4.7,4,5,5,False
Lexus,IS 300 4 DR AWD,2024,4.7,4,5,5,False
Lexus,IS 350 4 DR RWD,2024,4.7,4,5,5,False
Lexus,IS 350 4 DR AWD,2024,4.7,4,5,5,False
Lexus,IS 500 4 DR RWD,2024,4.7,4,5,5,False
Lexus,UX 250h 5 HB FWD,2024,4.3,4,5,4,False
Lexus,UX 250h 5 HB AWD,2024,4.3,4,5,4,False
Lexus,ES 250 4 DR AWD,2024,4.3,4,5,4,False
Lexus,RX350 SUV AWD,2011,4.3,4,5,4,False
Lexus,RX450H SUV AWD,2011,4.3,4,5,4,False
Lexus,RX350 SUV FWD,2011,4.3,4,5,4,False
Lexus,RX450H SUV FWD,2011,4.3,4,5,4,False
Lexus,RX350 SUV FWD,2012,4.3,4,5,4,False
Lexus,RX450h SUV FWD,2012,4.3,4,5,4,False
Lexus,RX350 SUV AWD,2012,4.3,4,5,4,False
Lexus,RX450h SUV AWD,2012,4.3,4,5,4,False
Lexus,RX450h SUV FWD,2013,4.3,4,5,4,False
Lexus,RX350 SUV FWD,2013,4.3,4,5,4,False
Lexus,IS250 4 DR AWD,2013,4.7,4,5,5,False
Lexus,IS250 4 DR RWD,2013,4.7,4,5,5,False
Lexus,IS350 4 DR RWD,2013,4.7,4,5,5,False
Lexus,IS350 4 DR AWD,2013,4.7,4,5,5,False
Lexus,RX350 SUV FWD,2015,4.3,4,5,4,False
Lexus,RX450h SUV FWD,2015,4.3,4,5,4,False
Lexus,RX350 SUV FWD,2014,4.3,4,5,4,False
Lexus,RX450h SUV FWD,2014,4.3,4,5,4,False
Lexus,RX350 SUV AWD,2016,4.3,4,5,4,False
Lexus,RX350 SUV FWD,2016,4.3,4,5,4,False
Lexus,RX350 SUV FWD,2017,4.3,4,5,4,False
Lexus,RX450h SUV FWD,2017,4.3,4,5,4,False
Lexus,RX350 SUV FWD,2018,4.3,4,5,4,False
Lexus,RX350L SUV FWD,2018,4.3,4,5,4,False
Lexus,RX350L SUV AWD,2018,4.3,4,5,4,False
Lexus,RX450HL SUV AWD,2018,4.3,4,5,4,False
Lexus,RX350 SUV FWD,2019,4.3,4,5,4,False
Lexus,RX350L SUV FWD,2019,4.3,4,5,4,False
Lexus,RX350L SUV AWD,2019,4.3,4,5,4,False
Lexus,RX450HL SUV AWD,2019,4.3,4,5,4,False
Lexus,RX 350L SUV AWD,2020,4.3,4,5,4,False
Lexus,RX 350 SUV FWD,2020,4.3,4,5,4,False
Lexus,RX 350L SUV FWD,2020,4.3,4,5,4,False
Lexus,RX 450hL SUV AWD,2020,4.3,4,5,4,False
Lexus,RX 350 SUV FWD,2022,4.3,4,5,4,False
Lexus,RX 350L SUV FWD,2022,4.3,4,5,4,False
Lexus,RX 450h SUV AWD,2022,4.3,4,5,4,False
Lexus,RX 450hL SUV AWD,2022,4.3,4,5,4,False
Lexus,RX 350 SUV AWD,2022,4.3,4,5,4,False
Lexus,RX 350L SUV AWD,2022,4.3,4,5,4,False
Lexus,RX 350 SUV AWD Later Release,2021,4.3,4,5,4,False
Lexus,RX 350 SUV FWD Later Release,2021,4.3,4,5,4,False
Lexus,RX 350L SUV AWD Later Release,2021,4.3,4,5,4,False
Lexus,RX 350L SUV FWD Later Release,2021,4.3,4,5,4,False
Lexus,RX 450h SUV AWD,2021,4.3,4,5,4,False
Lexus,RX 450hL SUV AWD Later Release,2021,4.3,4,5,4,False
Lexus,RX 350 SUV FWD Early Release,2021,4.3,4,5,4,False
Lexus,RX 350L SUV FWD Early Release,2021,4.3,4,5,4,False
Lexus,RX 450hL SUV AWD Early Release,2021,4.3,4,5,4,False
Lexus,RX 350L SUV AWD Early Release,2021,4.3,4,5,4,False
Lexus,GX 460 SUV AWD,2023,3.7,3,5,3,False
Lexus,ES350 4 DR FWD,2012,3.3,4,2,4,False
Lincoln,MKS 4 DR FWD,2013,4.7,5,5,4,False
Lincoln,MKS 4 DR AWD,2013,4.7,5,5,4,False
Lincoln,MKZ HEV 4 DR FWD,2015,4.3,5,4,4,False
Lincoln,MKZ 4 DR FWD,2015,4.3,5,4,4,False
Lincoln,MKZ 4 DR AWD,2015,4.3,5,4,4,False
Lincoln,MKS 4 DR FWD,2015,4.7,5,5,4,False
Lincoln,MKS 4 DR AWD,2015,4.7,5,5,4,False
Lincoln,Navigator SUV 4x2,2015,4.3,5,5,3,False
Lincoln,Navigator SUV 4x4,2015,4.7,5,5,4,False
Lincoln,Navigator Extended SUV 4x2,2015,4.3,5,5,3,False
Lincoln,Navigator Extended SUV 4x4,2015,4.7,5,5,4,False
Lincoln,MKS 4 DR FWD,2014,4.7,5,5,4,False
Lincoln,MKS 4 DR AWD,2014,4.7,5,5,4,False
Lincoln,MKZ HEV 4 DR FWD,2014,4.3,5,4,4,False
Lincoln,MKZ 4 DR FWD,2014,4.3,5,4,4,False
Lincoln,MKZ 4 DR AWD,2014,4.3,5,4,4,False
Lincoln,Navigator Extended SUV 4x2,2016,4.3,5,5,3,False
Lincoln,Navigator SUV 4x4,2016,4.7,5,5,4,False
Lincoln,Navigator SUV 4x2,2016,4.3,5,5,3,False
Lincoln,Navigator Extended SUV 4x4,2016,4.7,5,5,4,False
Lincoln,MKZ HEV 4 DR FWD,2016,4.3,5,4,4,False
Lincoln,MKZ 4 DR AWD,2013,4.3,5,4,4,False
Lincoln,MKS 4 DR FWD,2016,4.7,5,5,4,False
Lincoln,MKS 4 DR AWD,2016,4.7,5,5,4,False
Lincoln,MKZ 4 DR FWD,2013,4.3,5,4,4,False
Lincoln,MKZ HEV 4 DR FWD,2013,4.3,5,4,4,False
Lincoln,Navigator SUV 4x2,2017,4.3,5,5,3,False
Lincoln,Navigator SUV 4x4,2017,4.7,5,5,4,False
Lincoln,Navigator Extended SUV 4x2,2017,4.3,5,5,3,False
Lincoln,Navigator Extended SUV 4x4,2017,4.7,5,5,4,False
Lincoln,MKZ 4 DR FWD,2017,4.3,4,5,4,False
Lincoln,MKZ 4 DR AWD,2017,4.3,4,5,4,False
Lincoln,MKZ HEV 4 DR FWD,2017,4.3,4,5,4,False
Lincoln,Continental 4 DR AWD,2017,4.7,5,5,4,False
Lincoln,Continental 4 DR RWD,2017,4.7,5,5,4,False
Lincoln,MKZ 4 DR FWD,2018,4.3,4,5,4,False
Lincoln,MKZ 4 DR AWD,2018,4.3,4,5,4,False
Lincoln,MKZ HEV 4 DR FWD,2018,4.3,4,5,4,False
Lincoln,Continental 4 DR FWD,2018,4.7,5,5,4,False
Lincoln,Continental 4 DR AWD,2018,4.7,5,5,4,False
Lincoln,Navigator SUV 4x2,2018,4.3,5,5,3,False
Lincoln,Navigator EL Extended SUV 4x4,2018,4.7,5,5,4,False
Lincoln,Navigator SUV 4x4,2018,4.7,5,5,4,False
Lincoln,Navigator EL Extended SUV 4x2,2018,4.3,5,5,3,False
Lincoln,Navigator SUV 4WD,2020,4.7,5,5,4,False
Lincoln,Navigator EL SUV 4WD,2020,4.7,5,5,4,False
Lincoln,MKZ 4 DR FWD,2020,4.3,4,5,4,False
Lincoln,MKZ HEV 4 DR FWD,2020,4.3,4,5,4,False
Lincoln,Continental 4 DR FWD,2020,4.7,5,5,4,False
Lincoln,Nautilus SUV FWD,2020,4.7,5,5,4,False
Lincoln,Corsair SUV FWD,2020,4.7,5,5,4,False
Lincoln,Aviator SUV RWD,2020,4.7,5,5,4,False
Lincoln,Navigator SUV 2WD,2020,4.3,5,5,3,False
Lincoln,Navigator EL SUV 2WD,2020,4.3,5,5,3,False
